"team","two_pp","thr_pp","mis_p","oreb_p","sf_p","ft_p","tov_p","avg_poss","total"
"San Diego State Aztecs",0.281541322982212,0.105631757416435,0.494620993025973,0.328064041490966,0.157592005358408,0.735991639877911,0.166792618381523,66.6966180137184,120.617869716455
"San Diego Toreros",0.264208007065025,0.100065087780199,0.484585954045828,0.275965061353015,0.137508039023105,0.733509029997148,0.187785675457141,70.562388714126,117.41527633713
"San Francisco Dons",0.306338401441573,0.128202362646562,0.457122523396439,0.299849677196616,0.103049504038998,0.745537785430337,0.170653059355075,67.5010807223699,116.536585087865
"San Francisco State Gators",0.174578286164377,0.101837333595887,0.45099390592464,0.0606060606060606,0.109111428852736,0.8,0.218222857705471,68.7370707070707,105.474381224311
"San José State Spartans",0.267608131517177,0.126918845072367,0.487526792282783,0.226648425447046,0.099555416442426,0.679266353243756,0.159574088696001,65.8073330110811,114.118327401075
"Santa Clara Broncos",0.284026522780559,0.11956744495974,0.477191528755795,0.339679866280737,0.136069514890475,0.692300220227132,0.184811177313026,68.5655912839984,120.16661886996
"Sarah Lawrence Gryphons",0.16600171660866,0.0830008583043302,0.553339055362201,0.318181818181818,0.11066781107244,0.5625,0.304336480449211,72.2884090909091,121.734592179684
"Schreiner Mountaineers",0.217839891440321,0.0703792496854538,0.613896993523928,0.28416149068323,0.105765599030422,0.696691176470588,0.20561595368585,78.0573638318204,121.349768736598
"Science & Arts (OK) Drovers",0.224996741321804,0.079215727863564,0.40158236584748,0.225382003395586,0.136977760593894,0.69047619047619,0.271127355758058,77.0571799161091,111.38999513848
"Seattle U Redhawks",0.266694956359627,0.111399542031433,0.471371494756342,0.295442520577903,0.142648004746993,0.739694442034514,0.185226550853764,68.4129128093197,117.734054874816
"Seton Hall Pirates",0.305731125100911,0.0933376274531353,0.484040081212733,0.350485766351713,0.136388974610519,0.803129014513536,0.189797912706524,66.805486048289,120.929572108382
"Shawnee State Bears",0.192427683450822,0.07116216298759,0.472531090719546,0.190909090909091,0.0885657002644884,0.615942028985507,0.30593252745619,71.67225,113.061916487864
"Siena Heights Saints",0.210615781265795,0.0921444043037853,0.368577617215141,0.206896551724138,0.0526539453164487,0.625,0.368577617215141,75.9677166821994,109.256936531631
"Siena Saints",0.252609765756217,0.0811171690581392,0.50139309316664,0.326722056981294,0.12749627002608,0.664077283968925,0.23939947166528,65.8043413012326,120.201576967236
"Sonoma State Seawolves",0.251361474353978,0.109970645029865,0.377042211530967,0.304347826086957,0.125680737176989,0.6875,0.282781658648225,63.6533503836317,114.683672674002
"South Alabama Jaguars",0.267260099995883,0.106641260622785,0.468445294744617,0.21693567293236,0.136702555384733,0.748147411293465,0.161143040519767,69.9020551670295,114.019225126778
"South Carolina Gamecocks",0.273743568276275,0.12707667203735,0.510252658568013,0.32476396969967,0.142691034557541,0.716178579628899,0.157997217029065,63.7946920546454,121.176115046824
"South Carolina State Bulldogs",0.263310076531865,0.0911614259368593,0.507364760499609,0.3829667509495,0.156094675988448,0.69125868475016,0.218775494634171,69.4765264133283,123.670643359095
"South Carolina Upstate Spartans",0.269315929825511,0.112168629181975,0.478233543875987,0.243453199163771,0.128743438069402,0.638043452339926,0.168154003380804,68.0962123612029,115.661554433368
"South Dakota Coyotes",0.280395805198299,0.112823991550985,0.470313967902835,0.286997762772689,0.129853553804879,0.74860233523522,0.182864403684026,69.5093308533824,117.625172214103
"South Dakota Mines Hardrockers",0.204242402027904,0.0800005650427779,0.563994315964946,0.213642213642214,0.07742222589911,0.857142857142857,0.219543709434451,68.3588099974738,114.520321836919
"South Dakota State Jackrabbits",0.285231875208007,0.126942646733232,0.442869323480803,0.246423599479521,0.123947400493311,0.712749111446959,0.165695905645911,67.8674518042641,114.468715156126
"South Florida Bulls",0.242153193292543,0.133498199053856,0.476586575978686,0.277926106956336,0.159857252342059,0.720623669873626,0.15916538570514,67.6964435891386,117.126060637228
"Southeast Missouri State Redhawks",0.268144141913268,0.0898411402289172,0.50815322616766,0.247583524157616,0.11889446048698,0.702232103698082,0.173113359417194,68.9732841822748,115.814632821402
"Southern Illinois Salukis",0.253318838133112,0.126783982586649,0.457604281701925,0.259978425398268,0.150443477011519,0.762023728390028,0.170799071088268,65.1377247847575,115.894965052147
"Southern Indiana Screaming Eagles",0.238204051353831,0.0989493464332459,0.490757356619274,0.275970500744385,0.154840576478128,0.741342378983308,0.192840393613022,68.4147522903932,117.55917244975
"Southern Jaguars",0.260356294562853,0.101218426438538,0.458682594081394,0.286646900749073,0.147154841152139,0.655456578729738,0.206239180257708,69.4667242659444,117.365133649263
"Southern Miss Golden Eagles",0.261688205241647,0.0929271456072814,0.482153476955605,0.29463288239768,0.158167241766364,0.695320060813414,0.187849853568257,68.2917016243686,118.278592313915
"Southern Utah Thunderbirds",0.286813972506021,0.0895034133111473,0.479984916106445,0.278966560805052,0.15403465775474,0.712966161723869,0.170363832820076,70.2995541602734,118.070079249843
"Southern Virginia Knights",0.172094307631421,0.0795384240596138,0.543008485113656,0.276797385620915,0.133015738796619,0.733918128654971,0.259868069434643,69.6106454248366,118.752502503595
"Southern Wesleyan Warriors",0.221913214345663,0.103559500027976,0.591768571588436,0.102564102564103,0.0443826428691327,0.666666666666667,0.103559500027976,67.5939918414919,106.518342885918
"Southern-New Orleans Knights",0.269477388786862,0.0535461307060322,0.45828427520116,0.298691239316239,0.11676479239121,0.646198830409357,0.273707875573799,77.9638460095108,117.178046265906
"Southwest Minnesota State Mustangs",0.311558332982479,0.0934674998947438,0.545227082719339,0.378378378378378,0.0934674998947438,0.75,0.202512916438612,64.1934362934363,124.623333192992
"Southwestern Adventist Knights",0.137955988859138,0.0770154441698294,0.443816364700342,0.067838700533639,0.0976070492777881,0.805555555555556,0.288575587709509,81.9932262667645,104.497043471661
"Southwestern Assemblies of God Lions",0.325067302272365,0.0270889418560304,0.487600953408548,0.263157894736842,0.0880390610320989,0.692307692307692,0.243800476704274,73.8308646616541,117.159673527332
"Southwestern Christian Eagles",0.253804862087567,0.0846016206958557,0.459265940920359,0.121951219512195,0.0604297290684684,0.5,0.217547024646486,82.7407317073171,107.564917741874
"Southwestern Oklahoma State Bulldogs",0.182694174661404,0.056213592203509,0.674563106442108,0.28,0.168640776610527,0.666666666666667,0.126480582457895,71.1571675675676,120.859223237544
"Spalding Pelicans",0.24901826629326,0.0439036346561012,0.534352291002143,0.267872161480236,0.0951674423569754,0.769230769230769,0.241648193109544,68.3007941262019,116.408982741802
"Spring Hill Badgers",0.217699729391822,0.0768351986088785,0.49942879095771,0.263157894736842,0.14726746400035,0.956521739130435,0.217699729391822,78.0892105263158,115.893091235058
"Springfield Pride",0.23874170688791,0.113088176946905,0.578006237728625,0.276595744680851,0.0753921179646033,0.75,0.175914941917408,79.5839162234043,118.114318144545
"St. Ambrose Fighting Bees",0.189855482889473,0.0885992253484209,0.620194577438946,0.18,0.056956644866842,0.888888888888889,0.177198450696842,79.0074627906977,113.280438124052
"St. Andrews Knights",0.165286935982657,0.0394909508771225,0.537506821407175,0.113873696777258,0.0801834872327528,0.721393557422969,0.257733017460357,76.3043982443136,108.020121296006
"St. Bonaventure Bonnies",0.279803816549637,0.116758483226367,0.475000413432864,0.29187408589398,0.138830867203809,0.773876818394902,0.165025941267296,65.3029746386915,117.541952167997
"St. Elizabeth Eagles",0.148438937618843,0.0539777954977611,0.580261301600932,0.363636363636364,0.0404833466233208,0.666666666666667,0.404833466233208,74.1045454545455,122.799484757407
"St. Francis (IL) Fighting Saints",0.254968002946514,0.0676579157513798,0.527240021078985,0.265426497277677,0.110959058783525,0.65,0.221139045070824,60.6493858629028,118.196404363123
"St. Francis (PA) Red Flash",0.263507419933593,0.0978548692083604,0.49289216973331,0.328084191185146,0.13893422393626,0.612800846646951,0.207827885916748,65.7147354803662,120.101656872827
"St. John's Red Storm",0.32675711533185,0.105499222950759,0.521587350552983,0.384126973503016,0.130402676347205,0.733669925026536,0.160035408262905,68.0317882149639,124.42817734457
"St. Mary's (MD) Seahawks",0.175185655395104,0.113249060781563,0.49644995321347,0.09375,0.0804194791398651,0.6875,0.213740920000657,62.5372083333333,107.904506853066
"St. Thomas (TX) Celts",0.199264714977185,0.12262443998596,0.551809979936819,0.243243243243243,0.0689762474921023,0.777777777777778,0.21459276997543,65.2398494208494,115.72681523675
"St. Thomas-Minnesota Tommies",0.268803264248027,0.143400999053647,0.465248008625263,0.245092569911852,0.12646664433157,0.728442669293879,0.14656141234902,62.9659539952813,115.048032860753
"St. Xavier  (IL) Cougars",0.203188336334048,0.0761956261252681,0.50797084083512,0.25,0.0761956261252681,0.666666666666667,0.279383962459316,78.7446774193548,114.293439187902
"Stanford Cardinal",0.263706823187081,0.126123081074484,0.444928425218929,0.22784435004933,0.118755205757517,0.74702885918887,0.181262365036477,70.6360742432947,113.477590027449
"Stanislaus State Warriors",0.15465177214043,0.0440198518004769,0.652378844201646,0.201858108108108,0.0697951471572153,0.755681818181818,0.212439122125215,68.1563703434384,113.328473742498
"Stanton Elks",0.226426842902226,0.0566067107255565,0.438702008123063,0.354838709677419,0.0778342272476402,0.727272727272727,0.367943619716117,70.663,116.75134087146
"Stephen F. Austin Lumberjacks",0.272628042858066,0.0861695480481009,0.445409570579465,0.339811871012428,0.168514795836243,0.711273147595167,0.222748533655239,71.3722321456026,119.547049097711
"Sterling College (KS) Warriors",0.190910432015432,0.0545458377186947,0.5181854583276,0.3,0.0818187565780421,0.583333333333333,0.313638566882495,73.3328181818182,115.909905152226
"Stetson Hatters",0.273716489684562,0.134972334622472,0.476588646798231,0.284651468255643,0.133121812390054,0.758843736852348,0.157118105439411,66.2795584518508,117.551738893473
"Stonehill Skyhawks",0.219712013314629,0.120426576727262,0.509614195520981,0.226671861899102,0.0988051238435779,0.690843629278164,0.197468120185834,68.0612088426661,114.602602959228
"Stony Brook Seawolves",0.272322102165151,0.11686931217706,0.498606734032277,0.265468239174392,0.130015325026511,0.718330389449363,0.152231592476389,67.6096662501936,117.004506587739
"Sul Ross State Lobos",0.149608441065727,0.108806138956893,0.503228392675629,0.108108108108108,0.034001918424029,0.6,0.272015347392232,73.5252631578947,106.766023851451
"Suny-Oneonta",0.23545459755507,0.0654040548764082,0.549394060961829,0.282608695652174,0.150429326215739,0.608695652173913,0.170050542678661,76.4478595317726,117.073258228771
"Syracuse Orange",0.293603899599577,0.0974670654371375,0.455546828747498,0.245596142604092,0.139576894819506,0.727239256705611,0.159928061876652,70.8055748167377,114.612275048037
"TCU Horned Frogs",0.308170700005446,0.0935869753289526,0.474665521448861,0.352907944827757,0.153847454432152,0.729646528750843,0.184222026864309,70.1592096306893,121.449267807972
"Tabor",0.171530464617669,0.140343107414456,0.623747144064249,0.219512195121951,0.0701715537072281,0.888888888888889,0.171530464617669,64.1285501355013,117.732273442127
"Talladega Tornadoes",0.203935857466615,0.0313747473025561,0.407871714933229,0.233333333333333,0.219623231117893,0.642857142857143,0.282372725723005,63.7455333333333,114.51782765433
"Tarleton State Texans",0.316887332652821,0.0865842388820219,0.486846621445876,0.306431463562694,0.135490873456625,0.748395190128949,0.166788808307946,67.313503470465,119.259787474529
"Temple Owls",0.236387629016737,0.122254110944554,0.547406865899938,0.278647102605759,0.143432909973002,0.70981566243658,0.146183585427092,67.9295216912076,119.566510126132
"Tennessee State Tigers",0.270875966516314,0.0952426307966059,0.463785564769446,0.282872667116034,0.150973531663806,0.753584932063569,0.192264298674356,68.6833996458884,117.314199242053
"Tennessee Tech Golden Eagles",0.268082323244192,0.0973662263946149,0.451741508640204,0.184961794284044,0.126040255938273,0.690211264398761,0.177596531858614,66.8723992801749,112.08268460759
"Tennessee Volunteers",0.268032727040284,0.128237793202821,0.505558178928595,0.323423321690411,0.151992851687087,0.758978612162024,0.148738380157669,68.5748000058932,120.255993101646
"Tennessee Wesleyan Bulldogs",0.20493710972587,0.0683123699086235,0.560161433250712,0.162790697674419,0.0683123699086235,0.6,0.218599583707595,73.1931860465116,112.032286650142
"Texas A&M Aggies",0.280801628968322,0.106558151277269,0.573530820250452,0.420780820933565,0.183721820261659,0.708872387725297,0.144561234331903,66.6542246888726,128.917365508961
"Texas A&M-Commerce Lions",0.234982589026122,0.123574481660651,0.509868014765282,0.257521702091545,0.128308613976623,0.707421842768315,0.169717920090452,69.52553088498,116.645161951913
"Texas A&M-Corpus Christi Islanders",0.304409839785139,0.0798506589862631,0.502341974790078,0.344924502132463,0.159924535266052,0.70198438771208,0.172858454330063,70.0039756014463,121.938546315759
"Texas Longhorns",0.301764442577211,0.107288806668161,0.463828125717368,0.296567388206244,0.131454703740765,0.757610910478716,0.171452929512726,67.1396767301163,117.578900821623
"Texas Lutheran Bulldogs",0.103418840479351,0.0775641303595131,0.56880362263643,0.234042553191489,0.135737228129148,0.761904761904762,0.271474456258296,77.3553441802253,115.699827786274
"Texas Southern Tigers",0.256806473383158,0.107529428519136,0.515782986484121,0.303339764516102,0.13235885522604,0.7208896811209,0.184824748418591,68.1344899938266,119.730249203105
"Texas State Bobcats",0.305699583369316,0.0673835756905108,0.467105027804782,0.314373561711389,0.156519746786501,0.693565653692715,0.198820072539185,67.6013552776435,119.55280061903
"Texas Tech Red Raiders",0.262553358864946,0.128583972930547,0.477530561389293,0.298000017227134,0.147826851323547,0.778907211267641,0.1685465796526,65.9460386196752,118.504132416093
"The Citadel Bulldogs",0.292159691614958,0.0941966805764754,0.456595688684412,0.285038089707914,0.141807778929048,0.714500636156216,0.181520455492233,66.0854949733563,116.628029529713
"Thomas (ME) Terriers",0.227159554579956,0.0925300526105233,0.569785021536205,0.257385292269013,0.0807191890755808,0.921052631578947,0.207995964986817,70.1580780082408,117.818978278908
"Tiffin Dragons",0.266283979425186,0.125310107964793,0.516904195354773,0.264705882352941,0.0861506992257954,0.636363636363636,0.172301398451591,63.8416176470588,116.695038042214
"Toccoa Falls Eagles",0.189342974403819,0.101965780385274,0.587363461756852,0.195801331481311,0.0799939109572796,0.709952731092437,0.177036273054002,76.0472570733704,113.570240055723
"Toledo Rockets",0.320999280192389,0.0926993423521506,0.454306561260602,0.289655648118258,0.153341105840744,0.746091154931692,0.153542506339345,69.4924645835381,117.488879598523
"Towson Tigers",0.281501103176139,0.100845648235159,0.524051369232878,0.3974465465748,0.156933683069665,0.657597262233533,0.193750976249159,62.7928562814196,125.7082779963
"Trevecca Nazarene Trojans",0.213929186313741,0.080223444867653,0.401117224338265,0.181818181818182,0.147076315590697,0.772727272727273,0.267411482892177,74.7911038961039,110.975765400253
"Trinity (FL) Tigers",0.113683290029365,0.0514915190600099,0.564296992522452,0.190826330532213,0.135611223132469,0.721062618595825,0.276145119586139,87.7758984024232,114.122814433043
"Trinity Baptist Eagles",0.201522831333024,0.0810197684943839,0.524300072372958,0.16016363022942,0.076742059768614,0.715719696969697,0.215227653647017,81.0356217078796,109.8812385616
"Trinity Christian (IL) Trolls",0.178381822042897,0.0713527288171586,0.475684858781058,0.25,0.0951369717562115,0.8125,0.33297940114674,84.0892857142857,115.353578254406
"Troy Trojans",0.256760301062892,0.122255232821477,0.482605454536771,0.354876985026587,0.16564164137879,0.739281761508808,0.193334617213994,70.8598361143832,122.059724701392
"Truett-McConnell Bears",0.236897000956433,0.0498730528329333,0.423920949079933,0.194444444444444,0.143385026894683,0.869565217391304,0.249365264164666,80.2036324786325,110.344129392865
"Truman State Bulldogs",0.187918902553609,0.0626396341845364,0.501117073476291,0.133333333333333,0.140939176915207,0.611111111111111,0.219238719645877,63.8573333333333,111.185350677552
"Tulane Green Wave",0.275063582439388,0.103133850161566,0.419789824697365,0.204668797156807,0.178092341091627,0.723951842307132,0.152998358646437,72.9906961695927,112.907795703638
"Tulsa Golden Hurricane",0.246540900132394,0.109381799057478,0.453769545064644,0.241975215043498,0.162285127144759,0.736054180839485,0.183468186618645,70.8166893106117,115.544555801792
"Tusculum Pioneers",0.130823128220838,0.0523292512883353,0.575621764171688,0.208333333333333,0.124281971809796,0.578947368421053,0.287810882085844,76.4390833333333,117.08669975765
"UAB Blazers",0.302117585947937,0.0897141656322351,0.482187821175742,0.354393652724986,0.174999959226524,0.745401927977114,0.168878852633982,68.2679985797853,121.789838461642
"UAlbany Great Danes",0.284911709356879,0.106796226862195,0.489533058457903,0.304150136735017,0.126361003536376,0.734437035030748,0.179073634909442,73.1096630252441,118.667563312279
"UC Davis Aggies",0.256617803672569,0.104146633994953,0.455899161413048,0.288909566129359,0.156584605268736,0.747378010705392,0.199319753552466,67.2215799739359,117.256795790177
"UC Irvine Anteaters",0.329449864931396,0.0841045441495548,0.457402955675387,0.314217643365675,0.143346119250819,0.758919203121683,0.167291855109138,68.7902878894775,118.159533911629
"UC Merced Bobcats",0.245287232191718,0.103726447492266,0.50532159931502,0.258838383838384,0.134739502878358,0.735294117647059,0.190772760296499,63.1038418189245,117.984754217386
"UC Riverside Highlanders",0.244471974800842,0.127277645287523,0.565263111190834,0.306534850223039,0.133076496199445,0.711744055346635,0.144762551344037,66.5538365016164,121.485177882268
"UC San Diego Tritons",0.269679693185083,0.133694402314875,0.480943515158677,0.280854782334287,0.141496809924956,0.751286654445902,0.146135614960767,66.3427264671539,117.195003554436
"UC Santa Barbara Gauchos",0.301888635440905,0.0876860413757003,0.406159994554929,0.266223829836149,0.159241291886341,0.742646876275455,0.191244536855464,68.3001320187089,114.622050011334
"UCF Knights",0.261558316767803,0.10017947372738,0.501935415979814,0.328623061127696,0.16042237929933,0.684490286770526,0.184230942176346,68.154652835477,120.832652795067
"UCLA Bruins",0.277844042574389,0.088402985278259,0.508220896839352,0.30329474921815,0.154019206668428,0.735175812467145,0.170511959291603,63.2232505150688,119.899909065203
"UConn Huskies",0.322663530055072,0.131215750882628,0.462184158552373,0.359575193287239,0.146198860181118,0.751842545610856,0.148074472808072,64.6554935682404,121.033677247926
"UIC Flames",0.246876100608105,0.12564514322104,0.479745963172517,0.233637619900472,0.109604686353491,0.676207057892957,0.18118028353247,68.5781044169009,114.305217688762
"UL Monroe Warhawks",0.2924440869216,0.0745154794572363,0.511949887563955,0.345983184117454,0.162980990209259,0.660486521908027,0.183680519622144,67.8765646030027,122.557096377419
"UMBC Retrievers",0.296621347585507,0.108368400689218,0.464624629254743,0.253718465415349,0.105476165115404,0.671341670839034,0.176961847264764,73.7705157443723,115.205238990964
"UMass Lowell River Hawks",0.315034649582504,0.0805228284149365,0.442022042166627,0.333271243162473,0.162773714600253,0.738434298740037,0.184534791167267,71.7512132802062,118.488802593159
"UNC Asheville Bulldogs",0.265891347837846,0.117074060147582,0.443312902262043,0.276523406086984,0.168147499426166,0.73947803167046,0.169913218766602,69.454815789094,116.433902844024
"UNC Greensboro Spartans",0.254681409094491,0.152061994296714,0.480978180919633,0.296471982406862,0.120461150876695,0.723072284999996,0.165704175350496,66.0242969942356,117.388691053803
"UNC Wilmington Seahawks",0.2931636001783,0.125063780122903,0.491514629780465,0.306783670449977,0.151919973599824,0.772260627501133,0.129902683016381,66.3699121342359,119.156466669787
"UNLV Rebels",0.301541778594438,0.10352362424475,0.47220409807855,0.300031175685506,0.141480597249337,0.72019261954945,0.166043630585136,65.8092801404488,118.479372875221
"USC Trojans",0.271493604612387,0.110697395951353,0.46552763689125,0.287574723373182,0.142238432122537,0.698142325801464,0.182906252072207,69.128783374681,117.286332164973
"UT Arlington Mavericks",0.240958328822504,0.12724475044557,0.460494317217177,0.334661207580631,0.156004378635964,0.724290758354003,0.218178005879102,70.5299531152005,120.287978100032
"UT Martin Skyhawks",0.265457508886227,0.118145541125518,0.485694800403345,0.265959241901823,0.14199992558145,0.747138791134354,0.155298823228999,73.5921091139103,116.659659922554
"UT Rio Grande Valley Vaqueros",0.262179241480612,0.0705388355103565,0.467630711044889,0.241163699033535,0.160420578223353,0.698761920432014,0.191526725613557,72.6513993328896,115.229609187277
"UT Tyler Patriots",0.203456959810469,0.108510378565583,0.556115690148614,0.266666666666667,0.101728479905234,0.666666666666667,0.203456959810469,73.7256666666667,117.326846824037
"UTEP Miners",0.274425824544255,0.0802426339072794,0.444890020017739,0.298675997451074,0.168243211140627,0.6788703453624,0.209169020423019,70.6350746596513,117.697071003292
"UTSA Roadrunners",0.232000250559333,0.136570474335404,0.533851195913865,0.324814858934132,0.153350027162112,0.701416080835004,0.159627508902814,70.7969028233094,121.539945687353
"University Of Saint Mary",0.140516867879015,0.084310120727409,0.533964097940257,0.333333333333333,0.056206747151606,0.5,0.365343856485439,71.1658333333333,118.034169018373
"University of Health Sciences & Pharmacy Eutectics",0.110907356108693,0.103623191692956,0.601462686051847,0.173193473193473,0.0619498278994229,0.721590909090909,0.247484105769427,77.0139979301164,112.542716752235
"University of Saint Katherine Saint Katherine",0.143870794743088,0.0832580631098956,0.521031412882677,0.223290598290598,0.116895313422098,0.847826086956522,0.280248270144417,69.9815932860999,114.530385430218
"University of The Southwest Mustangs",0.13518638674407,0.10514496746761,0.585807675890968,0.181818181818182,0.0976346126484947,0.769230769230769,0.225310644573449,66.5747507331378,114.908428732459
"University of Wisconsin River Falls Falcons",0.267761151643418,0.0297512390714909,0.431392966536618,0.181818181818182,0.119004956285964,0.5625,0.267761151643418,67.2240909090909,111.567146518091
"Utah State Aggies",0.320268770277523,0.0940627607573519,0.42863176575411,0.288175097508394,0.161367337250985,0.722937486829242,0.15934684288201,69.0114485741967,116.367747692198
"Utah Tech Trailblazers",0.259228216362857,0.0911836822527295,0.432959388036184,0.279239665679306,0.157750933440069,0.639969605529396,0.223675361981345,71.0795804587808,116.479758207318
"Utah Utes",0.28219316642826,0.131820212089631,0.471939534811447,0.273092271718376,0.120008400497071,0.636260161389244,0.162806597352823,70.5318816970587,116.876791117923
"Utah Valley Wolverines",0.29627818987891,0.0703047817862675,0.479318452989385,0.278570855110543,0.148405289385569,0.662738868707589,0.180182551283473,68.4758342970487,117.44892653236
"VCU Rams",0.234267883433921,0.129650458083108,0.466111855532752,0.277445865309672,0.145954400865206,0.775627552239946,0.186848427834143,65.1969004794933,116.283302574913
"VMI Keydets",0.257912642902069,0.089244964730816,0.47731049223036,0.25297067479898,0.109126286303967,0.683521917324162,0.214589006784353,73.6511585757193,114.818339295157
"Valley City",0.300381328244622,0.0750953320611556,0.510648258015858,0.142857142857143,0.0826048652672711,0.727272727272727,0.13517159771008,66.5820346320346,110.390138129899
"Valparaiso Beacons",0.259418781874946,0.107250202799893,0.533165576013714,0.255563986819984,0.107760063438232,0.702758547835463,0.162831214612831,68.0597212922118,117.042583873962
"Vanderbilt Commodores",0.253770040398407,0.0986520342827177,0.532711270859114,0.282518069423435,0.154296730801399,0.701727986632034,0.154667664256142,66.5705834514328,119.409774059778
"Vanguard Lions",0.23683651983923,0.0721956126563523,0.637543989035982,0.153452685421995,0.0524849012639283,0.563492063492063,0.131096759486017,76.1112065640678,113.015778228151
"Vassar Brewers",0.147601829687616,0.120765133380777,0.684335755824402,0.235294117647059,0.0402550444602589,0.666666666666667,0.187856874147875,74.5248214285714,118.081463750093
"Vermont Catamounts",0.265574303672007,0.133210201256183,0.480100252864844,0.229576477952979,0.125187198435937,0.713333389320231,0.142606405971943,64.4403118967526,114.667836220091
"Vermont State - Lyndon Hornets",0.0915325158365781,0.0915325158365781,0.536119021328529,0.166666666666667,0.0261521473818795,0.5,0.366130063346313,76.4755555555556,111.146626372988
"Villanova Wildcats",0.232440112678969,0.145198087932318,0.511687507102868,0.244557057759671,0.118696974400037,0.799900549050294,0.149860511118143,64.3395569882641,115.788319323234
"Virginia Cavaliers",0.284741187387594,0.106820103630413,0.52261181355972,0.2526532144115,0.11452863181154,0.637658796893226,0.131665290964332,60.8036646149721,116.03670273536
"Virginia Tech Hokies",0.270401848199747,0.12248426294534,0.450544517326665,0.249864734316616,0.138397672077531,0.795672508485232,0.164428751748222,66.6227152130275,114.625705229751
"Virginia Wesleyan Blue Marlins",0.194701707962473,0.0973508539812365,0.556290594178494,0.2,0.111258118835699,0.5,0.194701707962473,71.9048648648649,115.430298292038
"Virginia-Lynchburg Dragons",0.182459624199241,0.0850955477283854,0.625503569422523,0.20925485923347,0.103671930025449,0.69407425542294,0.157304018783583,79.1568103850723,115.403469015918
"Voorhees Tigers",0.210467139866659,0.0496068089028944,0.510983884775729,0.154040404040404,0.11426349812464,0.717391304347826,0.210074132287179,71.4596382575758,109.53954639571
"WVU Tech Golden Bears",0.201552766316762,0.138567526842774,0.466090772107513,0.342105263157895,0.0629852394739882,0.7,0.314926197369941,79.3836784897025,118.412250211098
"Wagner Seahawks",0.251202023442464,0.115059769106494,0.557866560784609,0.295767888390033,0.120148473350966,0.699732038300027,0.156918794219658,62.6186141008112,120.119562090419
"Wake Forest Demon Deacons",0.291441689313194,0.117574895848768,0.453562062931007,0.258966111186666,0.136874554659227,0.793697914487014,0.157379131535603,67.7786991946987,115.68323342878
"Waldorf College Warriors",0.165580589260241,0.111634536414027,0.65229568857773,0.252898550724638,0.0721281744118793,0.661616161616162,0.170069330504265,69.1568392857143,117.170831916814
"Walla Walla Wolves",0.187163274972935,0.040106416065629,0.601596240984435,0.239130434782609,0.080212832131258,0.75,0.254007301748984,74.8009992987377,116.308606590324
"Warner Pacific Knights",0.162826578307628,0.0592096648391376,0.562491815971807,0.102564102564103,0.0222036243146766,0.666666666666667,0.251641075566335,67.5565384615385,105.837275899958
"Warren Wilson Owls",0.162284590584332,0.112350870404537,0.574237782067635,0.224489795918367,0.0499337201797944,0.375,0.249668600898972,80.1061884753902,114.847556413527
"Washington College (MD) Shoremen",0.121271415100784,0.0757946344379903,0.560880294841128,0.125,0.0606357075503922,0.25,0.242542830201569,65.9677302631579,106.112488213186
"Washington Huskies",0.291317474917223,0.113157350107497,0.455536177005581,0.269410763306678,0.1393958320561,0.715272210536107,0.162919140437165,71.8627786784587,116.232597452357
"Washington State Cougars",0.314554812638929,0.0975097974212066,0.47865353301762,0.325202896544913,0.140988631110657,0.705786093593375,0.167640498643026,65.6164881224669,119.934727283144
"Washington and Lee Generals",0.214891545552622,0.107445772776311,0.521879467770654,0.2,0.122795168887213,0.875,0.168843357219917,65.1491428571429,113.585531220672
"Weber State Wildcats",0.279447339065677,0.117641969690736,0.451894745168674,0.237219021507212,0.150345993170169,0.749334823139554,0.150152995021071,66.1482380309103,114.948304211633
"Wells College Express",0.240982831942038,0.0283509214049457,0.439439281776658,0.161290322580645,0.0708773035123641,0.9,0.297684674751929,70.5444444444445,107.733501338793
"West Virginia Mountaineers",0.24635986697645,0.107135835780954,0.470319045139745,0.26247445492501,0.152853417143872,0.70704745988128,0.187579815459328,67.6693310599154,116.424798050035
"Westcliff Warriors",0.210065850710064,0.065907062438802,0.520663091695748,0.192883841288097,0.13324199200995,0.683916083916084,0.200584467461246,74.8417911838337,113.046246431581
"Western Carolina Catamounts",0.292822493654099,0.119888385972414,0.488692209491711,0.292424678289773,0.126377711352048,0.695559670443352,0.150354270650458,68.1883784910471,117.813507112073
"Western Colorado Mountaineers",0.192268332495398,0.082400713926599,0.563071545165093,0.186046511627907,0.0618005354449492,0.666666666666667,0.219735237137597,72.8149031007752,111.927636416964
"Western Illinois Leathernecks",0.289063363503616,0.0892642253645842,0.507622723934739,0.381856688592956,0.156109256195682,0.618909048319192,0.198437129429111,66.3470296593021,124.049669842773
"Western Kentucky Hilltoppers",0.300430239328389,0.0917701179208172,0.451260605347262,0.28696104603605,0.137771179750352,0.723612326787051,0.185209729035003,74.6142345365903,116.644187138182
"Western Michigan Broncos",0.262582314704478,0.115436977203914,0.497880844315941,0.337520299509907,0.134872792406656,0.61562160138459,0.197371367557811,68.222692162464,120.81442961888
"Western New Mexico Mustangs",0.156808561538449,0.112655527121158,0.587951799760646,0.220238095238095,0.116497299590071,0.579166666666667,0.209943964366668,66.5098148604269,118.385715237699
